id,text,question_code_type,tags,class
48636670,spring boot test auto configure mock mvc run with spring runner authentication test abstract security test autowired mock mvc mvc autowired gson gson spy bean json authentication filter filter test valid login exception log debug posting password string json gson json password credential name pass mvc perform post json authentication filter auth pass content type media type application json content json expect status is2xx successful expect cookie exists session verify filter times filter servlet request servlet response filter chain test invalid login exception string json gson json password credential xenoterracide gmail com password mvc perform post json authentication filter auth pass content type media type application json accept media type application json content json expect status is4xx client error expect status unauthorized verify filter times filter servlet request servlet response filter chain test unsupported media type exception mvc perform post json authentication filter auth pass param pass password param user xenoterracide gmail com expect status is4xx client error verify filter times filter servlet request servlet response filter chain component json authentication filter string auth pass routes public authentication password request matcher matcher and request matcher arrays list ant path request matcher auth pass http method post name media type request matcher media type application json media type application json utf8 object mapper object mapper validator validator json authentication filter object mapper object mapper validator validator matcher object mapper object mapper validator validator override authentication attempt authentication http servlet request request http servlet response response authentication exception ioexception password credential credentials object mapper read value request get reader password credential data binder data binder data binder credentials data binder set binding error processor data binder set validator validator data binder validate data binder close bind exception bad request exception field errors auth request credentials authentication token set details request auth request get authentication manager authenticate auth request set details http servlet request request auth request auth request set details build details request override autowired required false set remember me services remember me services remember me services set remember me services remember me services override autowired set authentication manager authentication manager authentication manager set authentication manager authentication manager inherit doc content type header cannot parsed override list media type resolve media types native web request request string header value array request get header values http headers content type header value array null collections empty list list string header values arrays list header value array list media type media types media type parse media types header values media type media types media types ex could parse accept header header values ex get message,class,"['java', 'spring', 'spring-boot', 'spring-security', 'servlet-filters']",session management
27566724,request mapping value test ref method request method post request method get response body model and view login test ref path variable test ref string test ref http session session http servlet request request session set attribute ssidreffh test ref test datos test test service show test user by ref test ref request get session set attribute test test model and view mav model and view login user mav add object test test mav,function,"['java', 'model-view-controller', 'primavera']",session management
36390527,session session my hibernate util get session factory open session criteria criteria session create criteria event criteria list empty,code_block,"['java', 'hibernate']",session management
22241704,hibernate student3 configuration configuration h2config class student programme module session factory configuration build session factory suppress warnings unchecked add students system println add students session session session factory open session session begin transaction system println session started system println creating student objects student s1 student bob dylan bobdylan gcu ac uk isd student s2 student joni mitchell jonimitchell gcu ac uk isd student s3 student paul simon paulsimon gcu ac uk isd system println student objects created system println saving student objects session save s1 session save s2 session save s3 system println student objects saved session get transaction commit session flush session close system println session closed list students system println list students session session session factory open session session begin transaction system println session started list student list session create query student list system println student list size student found iterator iter student list iterator iter next student student iter next system println session get transaction commit session flush session close system println session closed add programmes system println add programmes session session session factory open session session begin transaction system println session started system println creating programme objects programme p1 programme p01627 information systems development ft null programme p2 programme p00280 it management business ft null system println programme objects created system println module objects retrieved module m1 module session create query module module code m1 unique result module m2 module session create query module module code m2 unique result module m3 module session create query module module code m3 unique result module m4 module session create query module module code m4 unique result module m5 module session create query module module code m5 unique result module m6 module session create query module module code m6 unique result module m7 module session create query module module code m7 unique result set module p1modules hash set arrays list m1 m2 m3 m4 m5 m6 set module p2modules hash set arrays list m1 m2 m3 m4 m5 m7 system println attach modules programmes p1 set modules p1modules p2 set modules p2modules system println saving programme objects session save p1 session save p2 system println programme objects saved session get transaction commit session flush session close system println session closed list programmes system println list programmes session session session factory open session session begin transaction system println session started list programme list session create query programme list system println programme list size programme found iterator iter programme list iterator iter next programme programme iter next system println session get transaction commit session flush session close system println session closed add modules system println add modules session session session factory open session session begin transaction system println session started system println creating module objects module m1 module m1 it project management module m2 module m2 database systems development module m3 module m3 research methods module m4 module m4 professional issues module m5 module m5 honours project module m6 module m6 web programming module m7 module m7 international business strategy system println module objects created system println saving module objects session save m1 session save m2 session save m3 session save m4 session save m5 session save m6 session save m7 system println module objects saved session get transaction commit session flush session close system println session closed list modules system println list modules session session session factory open session session begin transaction system println session started list module list session create query module list system println module list size module found iterator iter module list iterator iter next module module iter next system println session get transaction commit session flush session close system println session closed student admin add modules add modules list modules list modules add programmes add programmes list programmes list programmes add students add students list students list students,code_block,"['java', 'netbeans']",session management
32499073,session factory sessionfactory configuration configure build session factory session session sessionfactory open session session begin transaction session save user session get transaction commit,code_block,"['java', 'mysql', 'hibernate']",session management
35991750,bean session factory data source data source bean bean set config location class path resource hibernate cfg xml bean set data source data source bean bean transaction manager session factory session factory tm tm set session factory session factory tm,function,"['java', 'spring', 'oracle', 'hibernate', 'transactions']",session management
49661631,service double transaction autowired session factory sf autowired nested te handler nested handler transactional invoke transaction session cs sf get current session session nested cs nested handler invoke nested sf system println cs nested cs service nested te handler transactional session invoke nested session factory sf sf get current session,class,"['java', 'spring', 'hibernate', 'jta']",session management
33083076,login user via rest async task void void string override string in background void params edit text user email edit text find view by id id username text edit text user password edit text find view by id id password field rest get message converters add static rest template jsessionid rest execute static rest template base url spring security check http method post request callback override with request client http request request ioexception request get body write username user email get text string password user password get text string get bytes response extractor string override string extract data client http response response ioexception here get code determine login successful list string cookies response get headers get cookie cookies null cookies response get headers get set cookie string cookie cookies get cookies size start cookie index of end cookie index of cookie substring start end null override post execute string void post execute void,class,"['java', 'spring', 'spring-mvc', 'spring-security']",session management
14951395,hibernate util session factory session factory build session factory session factory build session factory create session factory hibernate cfg xml annotation configuration configure build session factory throwable ex system err println initial session factory creation failed ex ex session factory get session factory session factory,class,"['java', 'hibernate']",session management
18945555,com test cedric service java util list org springframework beans factory annotation autowired org springframework stereotype service org springframework transaction annotation transactional com test cedric dao department dao com test cedric dao department dao impl com test cedric model department service department service impl department service autowired department dao dao transactional override add dept department department dao add dept department todo auto generated method stub override del dept department department dao del dept department todo auto generated method stub override edit dept department department dao edit dept department todo auto generated method stub override list department get all dept todo auto generated method stub dao get all override department get dept by id dept id todo auto generated method stub null com test cedric dao java util list org hibernate session factory org springframework beans factory annotation autowired org springframework stereotype repository com test cedric model department repository department dao impl department dao autowired session factory session factory override add dept department department session factory get current session save or update department override del dept department department session factory get current session delete department override edit dept department department session factory get current session save or update department todo auto generated method stub suppress warnings unchecked override list department get all session factory get current session create query from department todo auto generated method stub session factory get current session create query from department list override department get dept by id dept id todo auto generated method stub null,invalid,"['java', 'mysql', 'spring', 'hibernate', 'spring-mvc']",session management
5727565,filter logger log logger factory get logger session factory sf override destroy override filter servlet request request servlet response response filter chain chain ioexception servlet exception log debug starting database transaction sf get current session begin transaction chain filter request response log debug comitting database transaction sf get current session get transaction commit throwable ex ex print stack trace sf get current session get transaction active log debug trying rollback database transaction exception sf get current session get transaction rollback throwable rb ex log error could rollback transaction exception rb ex let others handle maybe another interceptor exceptions servlet exception ex override init filter config arg0 servlet exception log debug initializing sf hibernate util get session factory,class,"['java', 'mysql', 'hibernate']",session management
45715970,info jvm main jun pm org apache catalina core standard wrapper valve invoke info jvm main severe servlet service servlet dispatcher servlet context path threw exception error processing internal filterchain exception occurred chain position current filter filter chain proxy filter chains ant pattern ui ant pattern steeldeals ant pattern checkout org springframework security web access channel channel processing filter 6ccd9b91 org springframework security web context 2ea08465 org springframework security web context request async 2c541acd org springframework security web authentication logout logout filter 45ab9f77 org springframework security web authentication 672615d org springframework security web savedrequest request cache aware filter 3f5623f9 org springframework security web servletapi 3053d0eb org springframework security web authentication 4eb90d16 org springframework security web session session management filter 570a47ba org springframework security web access 63eb30fa org springframework security web access intercept 65dca055 com amc storefront security exclude url request matcher 27f047cf org springframework security web access channel channel processing filter ffa7b85 org springframework security web context 5c360f5 org springframework security web context request async 5e1277c7 org springframework security web authentication logout logout filter e75da11 org springframework security web authentication 5b3f9981 org springframework security web savedrequest request cache aware filter 2c7712f4 org springframework security web servletapi 3d7d67fa org springframework security web authentication rememberme 74356d9f org springframework security web authentication 5fb01d53 org springframework security web session session management filter org springframework security web access 3b68934e org springframework security web access intercept 4e9f045a nested exception java lang illegal argument exception no enum constant org springframework http http method propfind root cause info jvm main java lang illegal argument exception no enum constant org springframework http http method propfind info jvm main java lang enum value of enum java info jvm main org springframework http http method value of http method java info jvm main org springframework security web util matcher ant path request matcher matches ant path request matcher java info jvm main org springframework security web access intercept get attributes java info jvm main org springframework security web access channel channel processing filter filter channel processing filter java info jvm main org springframework security web filter chain proxy virtual filter chain filter filter chain proxy java info jvm main org springframework security web filter chain proxy filter internal filter chain proxy java info jvm main org springframework security web filter chain proxy filter filter chain proxy java info jvm main de hybris platform servicelayer web internal filter chain filter java security http pattern ui security none security http pattern steel deals security none security config checkout login page security http disable url rewriting true pattern checkout use expressions true security anonymous username anonymous granted authority role anonymous security session management session authentication strategy ref fixation security session management session fixation protection none ssl authenticated pages security intercept url pattern checkout spring security check requires channel https security intercept url pattern checkout requires channel https security intercept url pattern checkout requires channel https,invalid,"['java', 'spring', 'spring-mvc']",session management
